free_text,label_id
phạm đình tuyên thích suốt,0.0
thoát án tử thôi chứ đâu có thoát án tù không chết nhưng ăn quả chung_thân thì cũng vỡ mồm sống không bằng chết thôi trả lại nhân_dân còn tí sái mà hưởng,0.0
thằng việt quá ngu nhưng lại hùa theo thằng trung cẩu,2.0
nhờ tài lãnh_đạo khéo_léo của ai vậy_ta,0.0
cực_kỳ thuyết_phục,0.0
phạm anh thư ha nhat tiên nguyễn nè bây,0.0
đời tao lúc_nào cũng hạnh_phúc không trọn_vẹn,0.0
hoàngquân hồ lại tỏ ra hay_ho,0.0
ha_ha con quỷ này bị bà tam cung hốt hết mớ rồi ha_ha bị bà ấy dụ,2.0
đố anh bắt được em đấy,0.0
tên bài hát còn trẻ trâu hơn cả tao nhé cười vãi lồn,2.0
học_bổng gấp,0.0
fan cứng nữa cơ à khê đấy,0.0
đừng mất_dạy như lũ bắc kỳ bạn ơi nhân_vật lịch_sử thì dù gì cũng gọi là ông đi bạn ơi chứ đừng như biết được dạy từ nhỏ là thằng thiệu thằng kỳ,2.0
quê của hồ chó minh nên được ơi ái rất nhiều về chính_trị bao đời trong bct ít_nhất có người nghệ an ngân_sách thì bú nhưng dân ở đây vẫn nghèo như chó đéo hiểu kiểu gì,2.0
buồn thiệt chứ tụi nó giàu_có tiền đi trốn mà tụi nó còn khôn_lỏi nữa vừa nghèo vừa ngu như tao khi nào mới thoát đây,2.0
cách tư_duy là một lũ táng rồi còn gì thấy nước người_ta hơn mình cái gì là bắt_đầu ỉ ổi chê lúc bị nói thì bảo đi sang nước đó ở đi chưa kể tư_duy toxic thế_hệ này kinh hơn thời trước lên mạng là chửi nhau kiểu để xả áp_lực và thêm một lũ tóp tóp mất não nữa,2.0
người_ta coi đó là nghề lỡ sa_cơ thì tìm nghề khác có đút_lót mới làm nghề được mà,1.0
sống chậm thôi mấy má,0.0
tào_lao là giỏi,0.0
nghiêm_cấm đưa xương cho chó đừng làm hư con chó khi cho nó ăn lung_tung thật_sự là chó được huấn_luyện nó cũng không ăn_đồ của người lạ cho nữa cơ,0.0
có nút vàng thì lì_xì đi thầy không lì_xì không có tiền trả tiền học nữa,0.0
nay hơi chậm cái lồn cát không,2.0
spread ảnh lên các fanpage nổi_tiếng trên facebook ơi,0.0
,0.0
mới năm_ngoái có vụ người thượng đó chết mấy vị cán_bộ rồi còn vì_sao ít vụ xả súng thì lý_do là luật_pháp không cho dùng súng rồi phải có súng mới xả được chứ,1.0
mới biết nghe nói nó đã nhồi_sọ ở trường mầm_non rồi suốt ngày bắt nhìn ảnh tượng ca_hát vẽ tung_hô thằng minh râu,2.0
đạt văn coi xong bị lag luôn,0.0
ông nhật này chắc không biết ở ngoài ấy người_ta giỏi lí nuận nắm,0.0
anh châu nói mẹ kim hát túp lều tranh đi,0.0
thích cái gì hả hà,0.0
gap year rồi lên kế_hoạch xin học_bổng toàn_phần thử xem,0.0
hai nhân_vật việt và nam có bdbc không,0.0
huy_hoàng có xuất_hiện với tần_suất khá giàu,0.0
ong tien tri ơi ong coi thu co con cat táng tôi mot ngay nung may lan,0.0
mênh toàn là ơi,0.0
đọc thì dịch từng chữ ha_ha voai thật con tao hài cho thiện hạ,0.0
hay wa,0.0
mỹ vào chia lại bài khi đụng đến lại ích của mỹ hay dân mỹ hoặc việt nam thôi đi ngoại_giao hàng chỉ chọn mỹ hay trung quốc làm đồng_minh,0.0
đâu tại tao rời bỏ việt nam đó,0.0
,0.0
bộ_mặt này là bộ_mặt hăn say chửi người_ta còn cái bộ_mặt khóc kìa nhìn mắc cười lắm mấy nay nó xin_lỗi nó khóc thấy mà thương luôn,0.0
tôi đã từng cố_gắng,0.0
xao lôn không co gi vui chung ta không nen xao lồn,1.0
nguyễn tiên lý rồi,0.0
cá chết là do chết_đuối nhé,0.0
tin anh đi đủ máu ăn bãi đá mà tin anh đi,0.0
như đồng_chí phương hằng quảng_cáo fre cho đám bò đỏ,2.0
được huy_hiệu đó để làm gì vậy anh_em,0.0
đi nhanh còn về nhé ông_già,0.0
điện biên,0.0
nhìn tiên_tri vũ_trụ ngon cơm rồi nghe,0.0
gia_bảo vậy chi,0.0
tao confirm thằng này nhé tao được invite hồi max hết điểm trừ phd mà vẫn khó vãi cặc đợi đúng nửa năm,1.0
tưởng anh lên_tiếng gì chứ hoá_ra giữ thể_diện à đúng là người hay nói triết_lí thì sống như vẫn phải nói là dạo này anh lọt top show chart chỉ sau du_khách hàn quốc thôi ạ,2.0
panda thái đã thấy,0.0
thông_tin không biêt thế nao chứ đời nao mấy thằng lanh đạo chịu bỏ quyền_lực lại ích,1.0
lúc hoạn_nạn mới nhớ quê_hương nơi luôn dang tay cứu_giúp,0.0
xin tháng,0.0
,0.0
góc nghiêng xuất_sắc dữ vậy thầy,0.0
phố bolsa là nơi bịa_đặt đồn tin thất_thiệt lại có những người xạo lác như trần dần thế_mà vẫn có những người tin đúng là dần tầm mưu mã tầm mã,2.0
chị hay cú có gai,1.0
chân_chính thì vẫn phải ăn_nhậu dần già mày sẽ có cái bụng bia đừng nghĩ tập_thể_dục sẽ hết được tập bao_nhiêu cũng chẳng bỏ bèn gì so với đống đồ mày tọng vào mồm,0.0
tài_khoản của mày quá mới để bình_luận vài tiếng nữa quay lại nhé i am anh đường dưới and this action was performed automaticaly please contact the moderators of this subredit mesage compose to rồi trochuyenlinhtinh if you have any questions or concerns,0.0
thần_tượng tui,0.0
xong luôn,0.0
ngọc_thảo,0.0
sau khi xem thích_minh tuệ nếu các bác của nhà_nước có lòng từ_bi hãy thương_xót đất_nước việt_nam,0.0
em dậy thì thành_công quá mọi người khác nhau có mỗi cái mặt,0.0
trụ_lóng,0.0
vu quynh huong đó là sự cân_bằng hoàn_hảo vãilone của tạo_hóa,0.0
có ai thấy khá giống đầu của jadon sancho không nhỉ,0.0
lương phú hỏi chị nhung á anh,0.0
người thiệt_hại là chủ xe thì để chủ xe tự_ý_thức,0.0
chắc lỡ để lộ bí_mật wuac gia,0.0
đụ con đĩ mẹ thầy nhá,2.0
chấm_hỏi,0.0
lũ bất_tài vô_dụng học_hành không lo lo ăn_chơi lười_biếng xong đổ cho xã_hội đổ_nát nhà_nước vô_dụng xin_lỗi chứ một chục cái nước mĩ cũng chả gánh nổi đám phá của tụi mày đâu,2.0
lại thèm lồn ngọc trinh chứ sao ông cứ văn,2.0
thấy khứa đó đi vinfast là có điềm chết mẹ nó rồi,1.0
không_lẽ giờ tao lấy tài_khoản steam phụ mở vpn rồi thử gift cho tài_khoản chính xem có bị ban không,0.0
nguyễn lê minh_nguyệt,0.0
có nhiêu đó nhai đi nhai_lại hoài thậm_chí nhai cả câu chữ tao chửi con đĩ mẹ mày chửi cũng đéo có sáng_tạo óc chó cỡ này mà phó_giám_đốc cái lồn gì show bằng_chứng mày pgđ lên xem nào pgđ công_ty chăn_dắt đĩ_điếm như con đĩ già mẹ mày hả dùng lỗ của con đĩ chó nắc mẹ mày làm lời cho bản_thân mày bất_hiếu cỡ đó đéo sợ ra đường trời_đánh à,2.0
thanks có_lẽ tao nên dừng kiếm tiền để giảm cân thật mê kiếm tiền nên tao trượt dốc cmnl về nhan_sắc và giờ tao vẫn nghĩ nó không quan trọn,1.0
thương chị ghê,0.0
đúng rồi y_vậy luôn bạn ạ trộm_vía được cả nhà_vậy luôn nên mình muốn có con nhưng không dám có nổi luôn ấy giờ đã vậy có con là mình không còn cửa ra luôn,0.0
bắc kỳ không lạ gì sống chỉ nghĩ cho bản_thân,2.0
ba_rọi béo cạo râu chưa sạch kìa ba_rọi béo,0.0
năm_ngoái cũng thử spot con này mà giả lập thôi gánh nguyên cả portfolio chơi theo hệ bán_dẫn luôn,0.0
tuổi nhỏ làm_việc nhỏ nên xem hoạt_hình đi em đừng có đú với mấy anh lớn,0.0
ít_nhiều nguyên_nhân,0.0
chào thầy chơi bê đi không thầy,0.0
bắn chet moe ba_rọi béo giờ,0.0
đúng vậy theo info thì là vậy,0.0
thấy bảo,0.0
tao nhặt trên mạng đéo biết thật hay giả nhưng mà vui là được chắc là đây mới đúng,1.0
xin_lỗi bạn đổi phong_cách thì rất nhiều người liên_tục đổi căn_bản tốt hay dở thì người nghe khán_giả vẫn có quyền được bình_phẩm,0.0
tran ha_ha,0.0
trúc phan hẹn tết,0.0
may chu_di_triệu toc giong giống của mày mới vừa_lòng dân,0.0
đội ơn chị kế_toán,0.0
mấy cách đối_phó này tụi nó biết hết rồi thất_bại,0.0
làm_giàu không khó,0.0
kien tran có tỷ gì căng,0.0
wow đã quá quá facebook em mua kính ôm sát chống dịch đi cả nhà đeo lên gặp sếp sếp tăng lương thêm vì kính đẹp quá,0.0
thế sao bọn mỹ nợ công mấy nghìn tỉ thì không có thằng dân nào đòi giết tổng_thống nhỉ,0.0
báu bở lắm mà đợi,0.0
duong thuy mụ nghĩa để đấy ha_ha còn mụ yến ối ùi giết tao rồi ha_ha mụ ty ăn đi cã nhà,0.0
nguyễn_vi vân thật bác hồ muôn_năm,0.0
xin tên hoạc link với,0.0
nhận tin tú đang bị nguy_hiểm ba_rọi béo xài gòn bỏ đi,0.0
sao chi noi tieng de thuong quá chi ơi nam nay chi bao nhieu tuoi rồi chi dep gai quá chi ơi,0.0
đúng là cháu cô,0.0
bị chơi thông đối_với một đứa trẻ vị thành_niên quả là cú sốc lớn,0.0
đúng vậy tui chưa gặp bao_giờ,0.0
anh_em đau rồi,0.0
nguyễn hoàng sâm fbi,0.0
triết_lí,0.0
ngô mày xem video cô minh hiếu nói không đụng tới linda chưa coi đó mà noi theo cô được,0.0
tự_hào về chiến_thắng một giải bóng_đá để che dấu những hèn_kém khác của đất_nước mình,1.0
,0.0
dừng chân đứng lại trời non_nước,0.0
có câu lạc_bộ bay nào ở việt nam không việt nam có nhiều chủ sở_hữu máy_bay tư_nhân nào không,0.0
tự_do ngôn_luận ở việt_nam,0.0
bà việt nam đi du_lịch,0.0
cờ vàng đúng là cờ gốc của dân_tộc việt nam nhưng vẫy cờ ở nơi công_cộng với cái design của cờ vàng sọc việt nam cộng hòa là vi phạm_luật của cơm sườn rồi đã sống ở chế_độ nào thì cũng phải tự nuốt cục tức mà sống tiếp thôi,2.0
phạm anhquân anh_em cho xin link stream hôm đó,0.0
từ từ thôi,0.0
ơn đảng dẫn_dắt,0.0
lê hà thư vẫn cứ là được,0.0
chứ không phải bị đuổi khỏi nhà rồi hả,0.0
tao có xem cũng thích nhưng mà tao tự lừa tao đấy chỉ là phim ngoài đời không ai như_vậy có_lẽ môi_trường sống của tao quá sạch đến kỳ_lạ không có cảnh hôn_hít với x bao_giờ nên tao không chấp_nhận được x là điều bình_thường của con_người,1.0
cuộc_sống mà,0.0
về phát trực_tiếp anh ơi bọn em nhớ anh rồi vui là chính có gì đâu năm nay không được sang năm ta làm lại,0.0
cuoc vui co don what,0.0
chẳng nhẽ du_học đài_loan,0.0
ơ bàn_phím bị gì mà viết nhầm dấu gạch_ngang thế kia,0.0
nghe nói nhà giàu đem tài sảng đi phạt ấy,0.0
má ba vàng_ngọc nói quá chất quá hay số điện_thoại của con,0.0
đối_với tao dù là ai đi_nữa một_khi đã là kẻ dối_trá với người dân thì trong mắt tao chỉ là một thằng khốn_nạn,0.0
ủa thầy còn kênh để chuẩn_bị giáo_án xịn xò à,0.0
lượng cho thủ_tiêu đi chứ tồn_tại ở nơi dân_cư làm gì nữa người_ta lo ăn lo hc sợ rớt tốt_nghiệp mk thì cứ đòi nghỉ,0.0
cực_kì thuyết_phục,0.0
bởi tao đi mấy nc đna tao thấy dân bản_địa toàn bán hàng rong còn dân người hoa bước ra đường là biết thuộc tầng_lớp nào giỏi kinh_doanh là tốt mà tốt cho toàn xã_hội không hay chỉ tốt cho họ … tiền hoa kiều kiếm được là chỉ chảy vào túi hoa kiều thôi,1.0
thế này thì chịu rồi ba_rọi béo ơi,0.0
trước tao từng gặp một ông triệu_phú đô_la lão bảo với tao một câu cho đến giờ tao vẫn nhớ thú_vui của người giàu là nhìn mấy thằng nghèo chê tiền,1.0
đoạn cuối sai sai ta tao cứ tưởng mụ phù_thủy sẽ hóa thành cô gái xinh_đẹp để sống cùng chàng trai mà ai_ngờ lại hóa_thành trai cao to lực_lưỡng,0.0
cảm_ơn anh từ giờ em đã biết đeo khẩu_trang đúng cách,0.0
loại này thả nó và khu bảo_tồn thiên_nhiên cho về với giống loài của nó chứ người việt nam ta có cùng giống loài vời hắn được đâu,2.0
ho tran xuong,0.0
sĩ tiến bữa bảo ở hải châu à,0.0
cao lam danh tập chung chuyên_môn nhé em,0.0
chế_độ tốt sinh ra con_người tốt hết xả súng da đen trẻ_em cs mỹ lại làm cái_trò này,2.0
,0.0
tao muốn coi quá nhưng sợ nên nghỉ phẻ đỡ tốn tiền,0.0
khá quá nhở,0.0
gặp ai,0.0
trung benten,0.0
tỷ này tao mà là nhà_nước tao đem tao nghiên_cứu xe chạy gas hoặc solar xong tao mở nhà mày rồi cho công_nhân vô làm vậy mỗi tháng công_nhân gửi về quê được ít_nhất vẫn hơn thằng quản_trị viên rồi,0.0
content ở đây là gì vậy,0.0
cái lồn má toàn danh_hài thế này,2.0
quynhanh dt nên tao cũng đứng lên luôn á,0.0
sao tao nhớ ngày_xưa học lịch_sử lớp sách giáo_khoa có dạy về việc các nước tư_bản vào thời_kỳ hoang_dã đã có sự độc_quyền ngành điện xăng dầu năng_lượng và hệ_quả kinh_khủng của nó bây_giờ các cháu lên mạng nghe ai muốn phi độc_quyền ngành điện thì chửi bốc_mả nhà người_ta lên là sao ta,0.0
cái lồn mẹ đồ đệ sythanh,2.0
có loại xe ơi tiên thứ xe cứu_hỏa thứ xe quân_sự và xe công_an thứ xe cứu_thương thứ xe hộ đi thứ xe có đoàn cảnh_sát dẫn đường vậy trong hình này xe biển xanh nhà_nước nếu mà có xe cảnh_sát giao_thông dẫn đường mới là xe ơi tiên thứ nhưng mà không có xe cảnh_sát giao_thông dẫn đường nên xe này vi_phạm nơi đỗ xe,0.0
ai không được điểm_danh phát,0.0
nghe hợp_lý nhiều khi tao nghĩ mấy cái meme mà vịt tân chế ra dùng để ru_ngủ con dân phổng đạn,0.0
nhungcovid tài_trợ hết lo gì,0.0
thang viet xin về tự thủ à,0.0
đốt nhà belike ️,0.0
làm ngành phải chấp_nhận sống hai mặt bạn có_thể vẫn làm_phản_động partime nhưng giờ hành_chính bạn phải làm các công_việc theo tôn_chỉ ngành đề ra theo mặt nổi hay chìm làm ngành thì muốn nhiều tiền phải tiếp_xúc với dân muốn có lực phải tiếp_xúc doanh_nghiệp gái gú phải biết chơi ma_túy phải thử rượu uống như nước_lã mồm phải đon_đả hy_vọng nếu chọn ngành bạn sẽ có những thay_đổi dù nhỏ hay lớn ở trong tương_lai gần,2.0
sẵn đó ông có nghiên_cứu thuế của việt nam không nếu ông nói thuế úc sướng mà_lại không có sự so_sánh thì kỳ lắm làm bài thuế riêng của việt nam nó bất_công như thế_nào đi,0.0
học vfx tại việt_nam,0.0
lại đây anh biểu,0.0
vãi cả lồn ạ,1.0
rút kinh_nghiệm là lại được xài nghìn_tỷ,1.0
nguyễn long nhật không phải thánh nhưng về ý_thức thì nhật đứng_số tg nước nào cũng nể còn việt nam số nhé,0.0
đanh_đá lắm tao thích cách làm của mày phải cho thằng dư_luận viên đó sáng_mắt ra,2.0
ảnh gốc,0.0
ba_rọi béo là một huyền_thoại,0.0
tiền xuất_khẩu lao_động mang về không để đầu_tiên phát_triển mà để xây biệt phủ tự sướng một_vài thế_hệ nữa mất thế mạnh dân_số vàng rồi thì lúc đấy lại trở về túp lều tranh thân_thương tiếp,2.0
nó khóc nó xin_lỗi rồi nó lại chửi tiếp con này nó coi trời bằng vung nhỉ sao nói mấy tay giang_hồ gì đó hỏi_thăm nó rồi mà nó có sợ gì đâu ta,2.0
muôn_đời chung thành aple thôi,0.0
tử_hình hết như anh tập đang làm,1.0
môn_phái búa liêm ' mà,2.0
ít hôm nữa có nghị_quyết cho đẻ thoải_mái để giảm nợ công trên đầu người ha_ha,0.0
lồn me no,2.0
theo kinh_nghiệm của tui là ông có_thể đề_cập đến một_vài vấn_đề trong xã_hội khi nói_chuyện để_ý cách tiếp_cận và thái_độ của họ khi bàn về vấn_đề đó hay họ có sở_thích gì liên_quan đến việc tìm_kiếm sự_thật hay không tui thì cũng gặp nhiều bạn nữ rồi nên đó là kinh_nghiệm tui rút ra được từ những lần nói_chuyện chào vọng ông gặp được người_yêu của đời ông,0.0
ủa trường bác không có thư_viện luôn hả,0.0
à thì ra là vậy không hay tìm_hiểu lắm nên không biết nhiều chắc từ giờ phải tập tìm_hiểu mọi thứ mới được,0.0
vụ này hồi đó trên tào_lao có thằng đăng,0.0
cất con mắt lé vào đi rồi nc với chị hiếu,1.0
đơn_phương là tự_nguyện đau là âm_thầm nhớ gán chịu đi đụ_mẹ mài mi,2.0
nghe mắc i quá ba_rọi béo,2.0
chi ba co căt cho gi khoe_khoang sao lôn,2.0
đình_chỉ thôi mà có phải xa thải đâu nó lại lên làm lại mấy hồi,0.0
thêm chữ kì chi vậy bạn nó không có hay còn bạn không hiểu thì mình cũng không giải_thích thêm,0.0
còn hoan_nghênh nữa,0.0
lê quang định quận gò vấp ông nào ở xài gòn ghé nhà dần ca coi dọn_dẹp năm đón dần ca về,0.0
,0.0
cái gì thiệt bạn nếu mấy người đó biết cha bạn làm nghề gì thì sao tại_sao phải lo_lắng,0.0
tóc em càng dài càng quắn anh thế thôi ha_ha,0.0
salvation,0.0
việt nam ngạo_nghễ kinh_tế tao cả thế_giới không làm được,0.0
còn vụ kho hàng cửa_khẩu với đập thuỷ_điện ở cam nữa đéo hiểu vịt nam được lại gì luôn chỉ có mấy không lãnh_đạo cấp cao được lại theo trung quốc yên_ổn cái ghế với mấy ông doanh_nhân làm_ăn với trung quốc như than_đá quảng_ninh thôi,2.0
mọi người nghĩ sao,0.0
trần dần anh khong chet dau anh neu anh chet vi mua vo_vo hoang lan bi tôi,0.0
được thùng mì hoặc chai dầu ăn,0.0
mẹ nó học ngu cái này thì mò cái khác mà làm tao giờ cũng đang trầm_cảm trên đại_học này,2.0
cái lỗ mũi to vậy_mà vẫn thấy ngột_ngạt là sao nhỉ,1.0
hình nhu mũi co bị lệch,0.0
sẵn_sàng,0.0
riêng về việc thằng steam là sàn hay là nhà phát_hành thì tao vẫn nghĩ steam là dạng nhà phát_hành cấp mấy thằng khác có khả_năng tự_phát_hành như square enix ubisuck ea vẫn phát_hành thông quá steam ngoài_ra thằng steam còn hỗ_trợ thanh_toán item in game không như thằng itch io khi nó chỉ thuần là chỗ để dev bán game indie,0.0
đi học dưới mái trường xã_hội chủ_nghĩa áp_lực như đi tù,0.0
dư_luận viên dân lưu_vong đâu,2.0
các anh các chị cho phép em xả chút ạ địt con_mẹ mấy cái thằng hãm lol đi hát cái kiểu ki_bo kẹt sỉ ăn mà ịt muốn ỉa tao thanh_toán suốt rồi nhé ịt thèm chặt chém cái hội chúng_mày mà mấy cái thể_loại kêu tao chặt chém loại mất_dạy chúng_mày động mồ động mả hả,2.0
fan cứng đớp đáo đớp để này anh ơi,0.0
mày biết triệu cặc không,1.0
julia trần đây là so đúng không,0.0
vấn_đề nó là ở cái chế_độ thôi,2.0
sống gần cục lịch giờ mới tạo hoa đẹp_thế,0.0
em bos này lắm fan quá,0.0
chị chửi là để cứu nhân độ thế,0.0
xin video với ông ơi,0.0
hình_như anh này tổng_giám_đốc điều_hành c nhóm này từng tuyên_bố thiết_kế điện_thoại made in việt_nam mà mình chờ mãi không thấy,0.0
nhục mặt chửi nhau rồi giờ chơi nhau chửi mướn đề con vk trả tien ka,1.0
bác ủng_hộ cháu quay về là bờ bác thương,0.0
tùng sói ba ơi con còn tuổi học_sinh bồ à,0.0
vũ justin bieber vậy_vậy,0.0
xin ké,0.0
không ý là sao có cái từ_trần đại_nghĩa á,0.0
luôn ủng_hộ những nhà_báo đăng tin minh_bạch không khoan_nhượng như_vậy,0.0
khánh chi ghim,0.0
chào con cặc,1.0
mày nghĩ đảng đĩ tìm ra được giải_pháp à,2.0
nhị thắng hay lắm bạn trẻ,0.0
hướng_dương trước đây là ông khác nhưng làm thật bại sau đó tim cok mới về và ra iphone thì aple mới lên đỉnh như giờ,0.0
,0.0
yêu nghề,0.0
nứng nứng,1.0
boi cai mieng chet rồi mai mot xinh loi nghe linh loc,0.0
du_học nghề đức nhé học năm làm năm là có thẻ thường_trú nhân cần tiếng đức và kẹp vào engrisk càng tốt tất_nhiên sẽ tốn tiền cọc tầm triệu thì phải,0.0
toàn tin vớ vẫn khi nào việt_nam sát nhấp với trung quốc thì cả cái dna này xách dép cho chúng_ta hết hãy tin vào sự lãnh_đạo tài_tình của đảng và bộ_máy nhà_nước,2.0
quá tuyệt_vời,0.0
bớ người_ta tư_bản hùa bưng bô tung_hô cs,2.0
phong hoài chỉ cần một cái khoác tay tôm tôm công_ty chúng_ta đã bị phá sảng thanh ăn mài bank,0.0
bạn hiểu như như thế_nào là phản_động mà dám nói bà_con biểu_tình là phản_động,0.0
cái đám chết chạy đấy thì nó ghét cs đến xương_tuỷ còn gửi tiền về gửi được bn khi làm nail culi lo cuộc_sống chưa xong dư_dả quá ha còn việt_kiều thành_đạt kiếm tiền còn gửi về tổ_quốc thì chắc_chắn không có thời_gian mà lên facebook share cái tin rồi chửi chưa,2.0
lê thị bích hồng tk trẻ trâu,2.0
,0.0
đã ngu mà còn khổ dâm nữa thì chịu rồi bò điên này chắc cũng giai_đoạn cuối,2.0
anh có_thể kể trải nghiệm của anh cho em nghe không tại đó giờ em bị mấy chú bớ khi sử_dụng xe_máy khi đang là học_sinh nên cũng không có cảm_nhận gì nhiều,0.0
mấy thằng nghèo mạt bày_đặt thở ra cái câu nhiều tiền để làm gì tao nghe buồn ỉa thật_sự đáng_lý ra chúng_nó phải hỏi câu làm gì để nhiều tiền mới hợp logic đấy,2.0
chi vui quá ma co doyen nua,0.0
thịnh hồ buồn,0.0
yêu ba_rọi béo vãi cặc,1.0
những thằng dân nam khuyên không pbvm là những thằng xứng_đáng bị chọn_lọc tự_nhiên đào_thải,1.0
thầy ơi bọn này khịa nè mà cho em xin tên youtube mới ạ,0.0
lau cái khỉ gì ở khu bạn đây này trời nóng gạch nó nở ra thì nứt thôi thay gần xong rồi,0.0
vào là đập chỉ có_thể là ba_rọi béo,0.0
hay bà ơi,0.0
,0.0
mjnh cho số điện_thoại_di tui ve_mjnh chau choi,0.0
chả nhẽ mình lại thành antifan hôm nhỉ,0.0
âm_tính rồi mà,0.0
sao không ở mb ăn bo_bo,0.0
chuyện tình sena và thầy_giáo,0.0
tan cửa lát nhà,0.0
đình quang em cũng muốn chồng tương_lai em sẽ xấu như anh,0.0
nó tự nhận rồi,0.0
có ai bị nổi da_gà không,0.0
tội_nghiệp dân đen chúng_con,0.0
mãi yêu minh hiếu,0.0
má bữa giờ tao tưởng ông ba là người cha mẫu_mực,2.0
chết rồi con ơi,0.0
nhưng ăn vào sẽ biết thôi,0.0
thế_mà chúng_nó còn định xây cái ngàn tỉ để chưng bày mả bố nó chắc,2.0
và trên báo_nói là trong thời_gian trên,0.0
yêu ba_rọi béo,0.0
không phải ai khuyết_tật cũng bán vé_số hay ăn_xin vẫn có thằng khuyết_tật đầu ngoẹo sang một bên vẫn được làm quan thái thú cai_trị một dân_tộc đó,2.0
thằng nào mạnh chẳng muốn ăn thằng khác việt nam lúc có quân_đội mạnh tí nữa thì nuốt được thằng cam kìa,2.0
nhìn con_người chết già mình thấy chán lắm quanh_năm có mỗi một công_việc_làm đi làm lại cho đến cuối đời thì thấy nó tầm_thường quá nên mình muốn được ngắm nhìn những nơi mới_lạ nhất của thế_giới cũng như những góc khuất của thế_giới này chết mà không hối_tiếc điều gì,0.0
khúc để hình mao trạch đông không thuyết_phục lắm vì người gốc hoa ở chợ lớn là bên trung hoa dân quốc mà sao lại thờ hình mao trạch đông,0.0
được đó thầy,0.0
ồ,0.0
mày xem hết video chưa,0.0
from đen with love,0.0
đưa cô lên top thịnh_hành nào,0.0
hoàng_vi thư anh max fr hjx,0.0
quản_trị viên chứ không fải quản_trị viên nhé anh ơi,0.0
rẫy chành chạch,0.0
coi_chừng lộ info đó mầy,0.0
châu mỹ đây là cánh hoa,0.0
nếu nạn_nhân là đảng_viên hay sân sau của đảng như vượn vin thì còn hơn cả công_bằng,2.0
ước,0.0
triệu cần lồn gì phải trốn mày đăng_ký học bừa cái cao_đẳng hay trung_cấp nào đó cho tao giờ đầy trường van_xin học_viên đến học học xong mày học tiếp đại_học học năm vẫn đéo ra trường cho tao nó gọi thì mày bảo mày đang đi học hoãn thoải mãi nếu áp_dụng cách của tao được thì cho tao xin phí tư_vấn triệu,2.0
bò vàng bò vàng,2.0
ăn bát phở rồi về với em thầy,0.0
nói_chung là nếu n đang nói tới phim thì phim đấy sai sự_thật ở chỗ là cuộc di_tản xảy ra vào nửa_đêm thay_vì là buổi trưa như đúng sự_thật tao chỉ thấy ngứa_mắt là không biết n đã đọc hết tiểu_thuyết chưa mà bảo thế này với lại nó không biết câu ta đánh mĩ là đánh cho liên xô trung_quốc à bản_thân phe_cánh bọn nó ủng_hộ cũng chỉ là thế_lực nhỏ hơn của cuộc_chiến_ủy nhiệm giữa mỹ và liên xô thôi,0.0
chưa thấy điểm tối_đa thím có_thể nói cái tối_đa đối_với thím được không,0.0
tranh_chấp ở vùng chiến_lược như biển đông không phải là chuyện đơn_giản mặc_dù hàng ngày húc nhau ầm_ầm đặc_công mình và người_nhái của nó xin nhau tí tiết là chuyện thường_ngày ở huyện nhưng trước mặt bàn dân thiên_hạ việt_nam đang đóng vai thằn,0.0
vừa xem xong and ông độ vẫn cứ là giải_trí ha_ha,0.0
những chú dâm_loạn viên đâu tui muốn thấy cái mõm chó của mấy bạn,2.0
trầm_ngâm cứt tên nào đi ngược_lại ích nhân_dân đều là bò ngu tung_hứng hò bà ấy chó cộng_sản việt nam là chúa lừa dân và ăn_cướp đồng_bào loại_bỏ cs là nhiệm_vụ chính của nhà_báo ngu_dốt và chính nhân_dân,2.0
có cả quảng_ngãi nữa,0.0
sao con bop vú bà ngoại,1.0
tao đi philipines thấy dân ở bển nghèo khố rách áo ôm nhưng vẫn trung_thực ngay_thẳng không lừa không gạt ai hứa gì là làm y_vậy ở việt nam lâu quá nên quá đó tao bị đề_phòng cho đến khi người_ta khiến tao thay_đổi suy_nghĩ và có chút xấu_hổ,0.0
muốn thay giang_hồ cỏ mà dễ à,0.0
nó nên lấy tên là pyotr thay_vì peter,1.0
tụi nó tiêu_chuẩn kép mà mày giải_thích làm con cặc gì cho mệt_vậy,1.0
bạn có_thể giải_thích một_chút về lý_thuyết đằng sau cuốn the satanic verses của salman rushdie không theo tôi hiểu thì vào thuở nguyên_sơ hồi giáo cho phép sự tôn_thờ nữ_thần vậy_giáo nhưng về sau lại quay ra chối_bỏ nó,0.0
oai,0.0
không coi thì biến,0.0
cần cấp_thiết xây sân_bay long thành sau đó đập sb tsn đi để lấy đất làm sân golf đó là ý của bài báo này ha_ha,0.0
bọn bò đỏ ngu hết thuốc chữa gdp của vãi cặc phải năm nữa mới bằng thái_lan,2.0
soi ghê dữ trời,0.0
mai vy mô ra mà mớ,0.0
biết bộ nớ không mà thích,0.0
ba chào cô chú,0.0
đéo có con xong nói như biết lắm ý,1.0
anh tai hay danh_hài,0.0
sao phải giận mày tao thấy biển nam định đẹp hơn,1.0
dơ hai tay lên,0.0
cứ miết dần mất đi tình_cảm rồi chỉ vì từ đó thôi,0.0
nó đấy man toàn xuất sang cho mễ với nam mỹ chế xong bán lại,0.0
còn ' ' nam kỳ bắc kỳ ' ' thì còn ' ' đảng quang_vinh ' ',1.0
đây nữa nè toàn lũ giáo_sư tiến_sĩ đầu_óc cức,2.0
